prompt_strategy,automl,task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,534_cps_85_wages,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,196_autoMpg,deepseek-r1:14b,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Completeness,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Relevance,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Clarity,4,Excellent
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Completeness,2,Average
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,deepseek-r1:14b,zeroshot_judging,Relevance,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Accuracy,3,Good
HIERARCHICAL_PROMPTING,ALPHA-AUTOML,REGRESSION,26_radon_seed_dataset,llama4,Hierarchical_prompt,llama4,zeroshot_judging,Clarity,4,Excellent
